divide_id,gw_Coeff,gw_Zmax,gw_Expon,bexp_soil_layers_stag=1,bexp_soil_layers_stag=2,bexp_soil_layers_stag=3,bexp_soil_layers_stag=4,ISLTYP,IVGTYP,dksat_soil_layers_stag=1,dksat_soil_layers_stag=2,dksat_soil_layers_stag=3,dksat_soil_layers_stag=4,psisat_soil_layers_stag=1,psisat_soil_layers_stag=2,psisat_soil_layers_stag=3,psisat_soil_layers_stag=4,cwpvt,mfsno,mp,quartz_soil_layers_stag=1,quartz_soil_layers_stag=2,quartz_soil_layers_stag=3,quartz_soil_layers_stag=4,refkdt,slope,smcmax_soil_layers_stag=1,smcmax_soil_layers_stag=2,smcmax_soil_layers_stag=3,smcmax_soil_layers_stag=4,smcwlt_soil_layers_stag=1,smcwlt_soil_layers_stag=2,smcwlt_soil_layers_stag=3,smcwlt_soil_layers_stag=4,vcmx25
cat-2918021,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,3.308438783921123e-07,3.308438783921123e-07,3.308438783921123e-07,3.308438783921123e-07,0.07150574362195586,0.07150574362195586,0.07150574362195586,0.07150574362195586,0.13976261019706726,3.213399887084961,8.89493572931974,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,60.81777786291227
cat-2917496,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.496870103167642e-06,2.496870103167642e-06,2.496870103167642e-06,2.496870103167642e-06,0.09491414471890923,0.09491414471890923,0.09491414471890923,0.09491414471890923,0.13976261019706726,3.213399887084961,8.515115893932473,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.046999998390674584,0.046999998390674584,0.046999998390674584,0.046999998390674584,67.15730025038405
cat-2917946,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,9.387310139448225e-07,9.387310139448225e-07,9.387310139448225e-07,9.387310139448225e-07,0.06755611696268214,0.06755611696268214,0.06755611696268214,0.06755611696268214,0.13976261019706726,3.213399887084961,8.988100477310876,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.3748068213462829,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,59.26277743748488
cat-2918020,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,1.0074685602121614e-06,1.0074685602121614e-06,1.0074685602121614e-06,1.0074685602121614e-06,0.05103948396011107,0.05103948396011107,0.05103948396011107,0.05103948396011107,0.13976261019706726,3.213399887084961,8.406560519272473,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,68.96918357984676
cat-2917497,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,1.904485667383202e-06,1.904485667383202e-06,1.904485667383202e-06,1.904485667383202e-06,0.07239568771309894,0.07239568771309894,0.07239568771309894,0.07239568771309894,0.13976261019706723,3.213399887084961,8.35914134979248,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.374806821346283,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,69.76065063476562
cat-2917498,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.0205581775630313e-06,2.0205581775630313e-06,2.0205581775630313e-06,2.0205581775630313e-06,0.07680798093376692,0.07680798093376692,0.07680798093376692,0.07680798093376692,0.13976261019706726,3.213399887084961,8.5169031615879,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,67.12746920350777
cat-2918272,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,3.6186187473412045e-07,3.6186187473412045e-07,3.6186187473412045e-07,3.6186187473412045e-07,0.06552888559473705,0.06552888559473705,0.06552888559473705,0.06552888559473705,0.13976261019706726,3.2133998870849605,8.86501279681438,0.6000000238418578,0.6000000238418578,0.6000000238418578,0.6000000238418578,2.6137859821319585,0.3748068213462829,0.5200302004814149,0.5200302004814149,0.5200302004814149,0.5200302004814149,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,67.4062809535796
cat-2917499,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,1.7413853638712516e-06,1.7413853638712516e-06,1.7413853638712516e-06,1.7413853638712516e-06,0.0661957152789735,0.0661957152789735,0.0661957152789735,0.0661957152789735,0.1397626101970673,3.213399887084961,8.360620008858628,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.6137859821319576,0.3748068213462829,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.046999998390674584,0.046999998390674584,0.046999998390674584,0.046999998390674584,69.73597053283328
cat-2918241,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,3.9708280470700846e-07,3.9708280470700846e-07,3.9708280470700846e-07,3.9708280470700846e-07,0.04046501838571609,0.04046501838571609,0.04046501838571609,0.04046501838571609,0.13976261019706726,3.2133998870849614,8.359141349792482,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.6137859821319576,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,69.76065063476562
cat-2918240,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,7.260645054242333e-07,7.260645054242333e-07,7.260645054242333e-07,7.260645054242333e-07,0.08507197780922807,0.08507197780922807,0.08507197780922807,0.08507197780922807,0.1397626101970673,3.2133998870849605,8.35914134979248,0.6000000238418578,0.6000000238418578,0.6000000238418578,0.6000000238418578,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,69.76065063476562
cat-2917500,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.9581878327247597e-06,2.9581878327247597e-06,2.9581878327247597e-06,2.9581878327247597e-06,0.11245033039754528,0.11245033039754528,0.11245033039754528,0.11245033039754528,0.13976261019706726,3.213399887084961,8.359141349792479,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.6137859821319576,0.3748068213462829,0.5200302004814149,0.5200302004814149,0.5200302004814149,0.5200302004814149,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,69.76065063476561
cat-2917945,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,5.499949616631998e-07,5.499949616631998e-07,5.499949616631998e-07,5.499949616631998e-07,0.056129606162895994,0.056129606162895994,0.056129606162895994,0.056129606162895994,0.13976261019706726,3.213399887084961,8.35914134979248,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,69.76065063476562
cat-2917501,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,3.649520860029178e-06,3.649520860029178e-06,3.649520860029178e-06,3.649520860029178e-06,0.07362869676556431,0.07362869676556431,0.07362869676556431,0.07362869676556431,0.1397626101970673,3.213399887084961,8.468029245039235,0.5861128613486539,0.5861128613486539,0.5861128613486539,0.5861128613486539,2.613785982131958,0.374806821346283,0.5204462015668166,0.5204462015668166,0.5204462015668166,0.5204462015668166,0.048319278796488736,0.048319278796488736,0.048319278796488736,0.048319278796488736,69.71175528544269
cat-2918043,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,8,3.194578590639056e-07,3.194578590639056e-07,3.194578590639056e-07,3.194578590639056e-07,0.06940297063954848,0.06940297063954848,0.06940297063954848,0.06940297063954848,0.1397626101970673,3.213399887084961,10.542398198839319,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,62.47256105873315
cat-2918243,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.2790152719258382e-07,2.2790152719258382e-07,2.2790152719258382e-07,2.2790152719258382e-07,0.02180087539092234,0.02180087539092234,0.02180087539092234,0.02180087539092234,0.13976261019706726,3.2133998870849605,9.460162460095171,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858,2.613785982131958,0.374806821346283,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.046999998390674584,0.046999998390674584,0.046999998390674584,0.046999998390674584,66.0852514344874
cat-2918044,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,4.761467705831928e-07,4.761467705831928e-07,4.761467705831928e-07,4.761467705831928e-07,0.13265234155372155,0.13265234155372155,0.13265234155372155,0.13265234155372155,0.13976261019706726,3.213399887084961,9.174371749053755,0.5906100956159596,0.5906100956159596,0.5906100956159596,0.5906100956159596,2.6137859821319585,0.37480682134628296,0.5203114833090428,0.5203114833090428,0.5203114833090428,0.5203114833090428,0.04789204155114681,0.04789204155114681,0.04789204155114681,0.04789204155114681,67.03927033655894
cat-2917813,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,4.96013639061994e-07,4.96013639061994e-07,4.96013639061994e-07,4.96013639061994e-07,0.08586359791312435,0.08586359791312435,0.08586359791312435,0.08586359791312435,0.13976261019706726,3.213399887084961,8.90061578237614,0.5875058452769248,0.5875058452769248,0.5875058452769248,0.5875058452769248,2.613785982131958,0.37480682134628296,0.5204044736165322,0.5204044736165322,0.5204044736165322,0.5204044736165322,0.04818694532641656,0.04818694532641656,0.04818694532641656,0.04818694532641656,67.95311517711944
cat-2918242,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,2.6481606697336403e-07,2.6481606697336403e-07,2.6481606697336403e-07,2.6481606697336403e-07,0.051579714510101515,0.051579714510101515,0.051579714510101515,0.051579714510101515,0.13976261019706726,3.213399887084961,8.35914134979248,0.4513036238826372,0.4513036238826372,0.4513036238826372,0.4513036238826372,2.613785982131958,0.37480682134628296,0.5244845203475967,0.5244845203475967,0.5244845203475967,0.5244845203475967,0.06112615605443823,0.06112615605443823,0.06112615605443823,0.06112615605443823,69.76065063476562
cat-2917814,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,2.5243118726568407e-07,2.5243118726568407e-07,2.5243118726568407e-07,2.5243118726568407e-07,0.037329094336333794,0.037329094336333794,0.037329094336333794,0.037329094336333794,0.13976261019706723,3.213399887084961,9.85903757128002,0.46821866405748946,0.46821866405748946,0.46821866405748946,0.46821866405748946,2.613785982131958,0.374806821346283,0.5239778167588832,0.5239778167588832,0.5239778167588832,0.5239778167588832,0.05951922727563533,0.05951922727563533,0.05951922727563533,0.05951922727563533,72.40263411233938
cat-2918042,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,4.1085821504175623e-07,4.1085821504175623e-07,4.1085821504175623e-07,4.1085821504175623e-07,0.10712193702012462,0.10712193702012462,0.10712193702012462,0.10712193702012462,0.13976261019706726,3.213399887084961,8.825689344895903,0.4669246241945077,0.4669246241945077,0.4669246241945077,0.4669246241945077,2.6137859821319576,0.37480682134628296,0.5240165807603715,0.5240165807603715,0.5240165807603715,0.5240165807603715,0.0596421610597262,0.0596421610597262,0.0596421610597262,0.0596421610597262,71.31806823849139
cat-2917815,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,1.5491321463893934e-06,1.5491321463893934e-06,1.5491321463893934e-06,1.5491321463893934e-06,0.12655977856166392,0.12655977856166392,0.12655977856166392,0.12655977856166392,0.1397626101970673,3.213399887084961,10.153563984737062,0.4448007102796886,0.4448007102796886,0.4448007102796886,0.4448007102796886,2.613785982131958,0.374806821346283,0.5246793203377621,0.5246793203377621,0.5246793203377621,0.5246793203377621,0.061743932832183206,0.061743932832183206,0.061743932832183206,0.061743932832183206,75.7507426071192
cat-2917502,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,2.3131615801980284e-06,2.3131615801980284e-06,2.3131615801980284e-06,2.3131615801980284e-06,0.03557190019821674,0.03557190019821674,0.03557190019821674,0.03557190019821674,0.13976261019706723,3.213399887084961,9.043400745485595,0.4279934895494998,0.4279934895494998,0.4279934895494998,0.4279934895494998,2.613785982131958,0.3748068213462829,0.525182794108575,0.525182794108575,0.525182794108575,0.525182794108575,0.06334061876398409,0.06334061876398409,0.06334061876398409,0.06334061876398409,72.044826409931
cat-2918239,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,11,6.870892226745241e-07,6.870892226745241e-07,6.870892226745241e-07,6.870892226745241e-07,0.08322574134073878,0.08322574134073878,0.08322574134073878,0.08322574134073878,0.13976261019706726,3.213399887084961,10.86321491064741,0.5265629608941643,0.5265629608941643,0.5265629608941643,0.5265629608941643,2.613785982131958,0.374806821346283,0.5222300665742837,0.5222300665742837,0.5222300665742837,0.5222300665742837,0.05397651920656086,0.05397651920656086,0.05397651920656086,0.05397651920656086,73.71833860436406
cat-2917503,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,1.2120190427438307e-06,1.2120190427438307e-06,1.2120190427438307e-06,1.2120190427438307e-06,0.01863848197890731,0.01863848197890731,0.01863848197890731,0.01863848197890731,0.1397626101970673,3.213399887084961,9.254742059607668,0.4059571166495844,0.4059571166495844,0.4059571166495844,0.4059571166495844,2.613785982131958,0.374806821346283,0.5258429113246853,0.5258429113246853,0.5258429113246853,0.5258429113246853,0.06543407414022093,0.06543407414022093,0.06543407414022093,0.06543407414022093,72.73446595751537
cat-2917753,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.0414649987018666e-07,2.0414649987018666e-07,2.0414649987018666e-07,2.0414649987018666e-07,0.08939783813089096,0.08939783813089096,0.08939783813089096,0.08939783813089096,0.13976261019706726,3.213399887084961,9.139756262114862,0.6000000238418578,0.6000000238418578,0.6000000238418578,0.6000000238418578,2.613785982131958,0.37480682134628296,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.5200302004814148,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,56.7315108911388
cat-2917944,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,6.025773803482824e-07,6.025773803482824e-07,6.025773803482824e-07,6.025773803482824e-07,0.0608354781215058,0.0608354781215058,0.0608354781215058,0.0608354781215058,0.13976261019706726,3.213399887084961,8.915692850184586,0.5995995960751005,0.5995995960751005,0.5995995960751005,0.5995995960751005,2.613785982131958,0.37480682134628296,0.5200421956161788,0.5200421956161788,0.5200421956161788,0.5200421956161788,0.047038039027621506,0.047038039027621506,0.047038039027621506,0.047038039027621506,60.47132351755677
cat-2917754,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,4.020555327442943e-07,4.020555327442943e-07,4.020555327442943e-07,4.020555327442943e-07,0.05674962688579304,0.05674962688579304,0.05674962688579304,0.05674962688579304,0.13976261019706726,3.213399887084961,8.38470545038106,0.5928398374691392,0.5928398374691392,0.5928398374691392,0.5928398374691392,2.613785982131958,0.374806821346283,0.5202446896043142,0.5202446896043142,0.5202446896043142,0.5202446896043142,0.047680216080078615,0.047680216080078615,0.047680216080078615,0.047680216080078615,69.39480282800162
cat-2918238,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,2.2365405986507255e-07,2.2365405986507255e-07,2.2365405986507255e-07,2.2365405986507255e-07,0.045478862741600096,0.045478862741600096,0.045478862741600096,0.045478862741600096,0.13976261019706726,3.213399887084961,8.911923533992868,0.569427715759058,0.569427715759058,0.569427715759058,0.569427715759058,2.613785982131958,0.37480682134628296,0.5209460184789292,0.5209460184789292,0.5209460184789292,0.5209460184789292,0.049904367590206146,0.049904367590206146,0.049904367590206146,0.049904367590206146,71.60593282166865
cat-2917755,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,5.474674647621208e-07,5.474674647621208e-07,5.474674647621208e-07,5.474674647621208e-07,0.10434402623495133,0.10434402623495133,0.10434402623495133,0.10434402623495133,0.13976261019706726,3.213399887084961,10.379396235046169,0.4312341169403433,0.4312341169403433,0.4312341169403433,0.4312341169403433,2.6137859821319576,0.37480682134628296,0.5250857185171695,0.5250857185171695,0.5250857185171695,0.5250857185171695,0.06303275916909731,0.06303275916909731,0.06303275916909731,0.06303275916909731,76.50460957431609
cat-2918237,0.005,122.64931488,1.0,2.3282833099365234,2.3282833099365234,2.3282833099365234,2.3282833099365234,3,14,6.465168446533735e-06,6.465168446533735e-06,6.465168446533735e-06,6.465168446533735e-06,0.02608344826170465,0.02608344826170465,0.02608344826170465,0.02608344826170465,0.13976261019706726,3.2133998870849614,9.401321364168735,0.573284117762324,0.573284117762324,0.573284117762324,0.573284117762324,2.613785982131958,0.37480682134628296,0.5208304968653606,0.5208304968653606,0.5208304968653606,0.5208304968653606,0.049538009408515625,0.049538009408515625,0.049538009408515625,0.049538009408515625,69.09822985231499
cat-2917756,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,1.490164625966705e-07,1.490164625966705e-07,1.490164625966705e-07,1.490164625966705e-07,0.05858844724141617,0.05858844724141617,0.05858844724141617,0.05858844724141617,0.13976261019706726,3.213399887084961,8.611173570179085,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.37480682134628296,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,68.91932342261198
cat-2917504,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,11,2.63927634807156e-07,2.63927634807156e-07,2.63927634807156e-07,2.63927634807156e-07,0.0622669058870351,0.0622669058870351,0.0622669058870351,0.0622669058870351,0.14329662841540722,3.200685450576556,11.57170887405419,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.6497980352477915,0.3753101536403877,0.5242704673711294,0.5242704673711294,0.5242704673711294,0.5242704673711294,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,75.64057724083068
cat-2917505,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,8,4.830377983010947e-07,4.830377983010947e-07,4.830377983010947e-07,4.830377983010947e-07,0.11396028744269812,0.11396028744269812,0.11396028744269812,0.11396028744269812,0.1680651430839314,2.875650633512025,10.989721966247075,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.778797782297093,0.39276850878509456,0.5124826769358366,0.5124826769358366,0.5124826769358366,0.5124826769358366,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,58.147145610737496
cat-2918046,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,5.289341243157745e-07,5.289341243157745e-07,5.289341243157745e-07,5.289341243157745e-07,0.11923217095700156,0.11923217095700156,0.11923217095700156,0.11923217095700156,0.13976261019706726,3.213399887084961,8.661384907960734,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.37480682134628296,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,69.12662932148817
cat-2917699,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,2.700571910340935e-07,2.700571910340935e-07,2.700571910340935e-07,2.700571910340935e-07,0.06449537637970704,0.06449537637970704,0.06449537637970704,0.06449537637970704,0.1397626101970673,3.213399887084961,10.576934423464353,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.374806821346283,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,69.81738698923859
cat-2918246,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,3.2628237637139507e-07,3.2628237637139507e-07,3.2628237637139507e-07,3.2628237637139507e-07,0.08184408006978497,0.08184408006978497,0.08184408006978497,0.08184408006978497,0.13976261019706726,3.2133998870849605,8.790974470783556,0.40000000596046453,0.40000000596046453,0.40000000596046453,0.40000000596046453,2.6137859821319585,0.37480682134628296,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,70.21845627322296
cat-2918047,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,4.402047357389167e-07,4.402047357389167e-07,4.402047357389167e-07,4.402047357389167e-07,0.1027440595975682,0.1027440595975682,0.1027440595975682,0.1027440595975682,0.13976261019706726,3.213399887084961,8.372213020405493,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.37480682134628296,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,69.71701513380401
cat-2917787,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,5.254443356163286e-06,5.254443356163286e-06,5.254443356163286e-06,5.254443356163286e-06,0.02677153203591845,0.02677153203591845,0.02677153203591845,0.02677153203591845,0.15258965819508022,3.0603278668459586,9.378692392173493,0.40000000596046453,0.40000000596046453,0.40000000596046453,0.40000000596046453,2.6885713128095197,0.38294727392782113,0.519885466888224,0.519885466888224,0.519885466888224,0.519885466888224,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,71.64075576071198
cat-2918048,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,5.957025775305067e-07,5.957025775305067e-07,5.957025775305067e-07,5.957025775305067e-07,0.14054063099098632,0.14054063099098632,0.14054063099098632,0.14054063099098632,0.13976261019706726,3.2133998870849614,9.569562619954677,0.40000000596046453,0.40000000596046453,0.40000000596046453,0.40000000596046453,2.613785982131958,0.37480682134628296,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,67.03497659538579
cat-2917788,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,3.27808728742377e-06,3.27808728742377e-06,3.27808728742377e-06,3.27808728742377e-06,0.04348541451718335,0.04348541451718335,0.04348541451718335,0.04348541451718335,0.13976261019706726,3.213399887084961,9.509785685227081,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.374806821346283,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,73.60169970676074
cat-2918045,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,11,2.3086404724063643e-07,2.3086404724063643e-07,2.3086404724063643e-07,2.3086404724063643e-07,0.0523913041719108,0.0523913041719108,0.0523913041719108,0.0523913041719108,0.13976261019706726,3.2133998870849614,10.565541461208232,0.43292552056432915,0.43292552056432915,0.43292552056432915,0.43292552056432915,2.6137859821319576,0.37480682134628296,0.5250350511656658,0.5250350511656658,0.5250350511656658,0.5250350511656658,0.06287207582859924,0.06287207582859924,0.06287207582859924,0.06287207582859924,76.79983202034896
cat-2917700,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,11,3.2792384026534974e-07,3.2792384026534974e-07,3.2792384026534974e-07,3.2792384026534974e-07,0.09914560923984997,0.09914560923984997,0.09914560923984997,0.09914560923984997,0.13976261019706726,3.213399887084961,11.08884422725607,0.40000000596046453,0.40000000596046453,0.40000000596046453,0.40000000596046453,2.6137859821319585,0.3748068213462829,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,78.87286922518153
cat-2918247,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,11,3.344877407563374e-07,3.344877407563374e-07,3.344877407563374e-07,3.344877407563374e-07,0.1276719671237883,0.1276719671237883,0.1276719671237883,0.1276719671237883,0.20614009699787417,2.421281856142753,9.513116986076874,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,3.0007855708691977,0.416932085387343,0.4942692969806273,0.4942692969806273,0.4942692969806273,0.4942692969806273,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,69.17121488802293
cat-2917701,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,11,2.380341597162123e-07,2.380341597162123e-07,2.380341597162123e-07,2.380341597162123e-07,0.07196805747902603,0.07196805747902603,0.07196805747902603,0.07196805747902603,0.13976261019706726,3.213399887084961,11.657682756035689,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.374806821346283,0.5260213613510131,0.5260213613510131,0.5260213613510131,0.5260213613510131,0.06599999964237213,0.06599999964237213,0.06599999964237213,0.06599999964237213,80.77175025713723
cat-2918245,0.005,122.64931488,1.0,2.5787949562072754,2.5787949562072754,2.5787949562072754,2.5787949562072754,6,14,5.9330092559572e-07,5.9330092559572e-07,5.9330092559572e-07,5.9330092559572e-07,0.11755373408511562,0.11755373408511562,0.11755373408511562,0.11755373408511562,0.1397626101970673,3.213399887084961,8.679781622384423,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,2.613785982131958,0.374806821346283,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.5260213613510132,0.06599999964237212,0.06599999964237212,0.06599999964237212,0.06599999964237212,70.8310031177667
